"name","game_id","provider"
Keno,145387,INFINGAME
Speed Blackjack 48 - Emerald,145392,PRAGMATIC_PLAY
Mystery Mice,145395,PRAGMATIC_PLAY
Wolf Fang - Shadow Realm,145402,SPINOMENAL
Kyoto Classic,145407,INFINGAME
Mines,145408,INFINGAME
Plinko,145410,INFINGAME
Spheres,145412,INFINGAME
Stellar,145414,INFINGAME
Texasholdem,145415,INFINGAME
One Coin,145416,SLOTEGRATOR
Videopoker,145418,INFINGAME
Big Top,145424,INFINGAME
Book of Life,145426,INFINGAME
Book of Sam,145427,INFINGAME
Bored Ape Slot club,145428,INFINGAME
Nomad Sevens,145431,INFINGAME
Brodiak,145433,INFINGAME
Cabaret Wild,145436,INFINGAME
Catch a Melon,145438,INFINGAME
Close Combat,145441,INFINGAME
Clover Bar,145443,INFINGAME
Golden Sphinx,145448,SLOTEGRATOR
Book of Sun,145463,THREE_OAKS
Pearl Diver,145465,THREE_OAKS
Crazy Box,145482,INFINGAME
Crazy Fever: Burning Wins,145483,INFINGAME
Empress Of The Shadows,145484,HACKSAW
Crazy Fruits,145485,INFINGAME
Crazy Hot,145486,INFINGAME
Crazy Hot 20,145487,INFINGAME
Crazy Hot Fever,145488,INFINGAME
Dragon fire,145489,INFINGAME
Dzen Slot,145490,INFINGAME
Jungle Keno,145491,SLOTEGRATOR
Flying adventure,145492,INFINGAME
Forest Story,145493,INFINGAME
Fruit Deluxe 3x3,145501,INFINGAME
Fruit Magic,145502,INFINGAME
Halloween: Witch House,145504,INFINGAME
Hill Walley,145506,INFINGAME
Jelly Jar Reels,145507,INFINGAME
Koala Sam,145508,INFINGAME
Koala Sam Intro,145511,INFINGAME
Blackjack 94 - Emerald,145551,PRAGMATIC_PLAY
Blackjack 95 - Emerald,145557,PRAGMATIC_PLAY
Desert Temple,145559,HACKSAW
Goldwyn's Fairies,145570,HUB88
Diwali Lights,145604,SLOTEGRATOR
"5 Super Clover",145607,SLOTEGRATOR
Joker Supreme Xmas,145608,SLOTEGRATOR
Cherry Cherry,145611,SLOTEGRATOR
Bingo Cientista Doidão,145612,SLOTEGRATOR
Lucky Leprechaun Clusters,145634,HUB88
Candy Elves,145642,HUB88
Golden Gal’s Cash Towers,145645,HUB88
Speed Blackjack 50 - Emerald,145647,PRAGMATIC_PLAY
Speed Blackjack 49 - Emerald,145648,PRAGMATIC_PLAY
BlackjackX 23 - Ruby,145649,PRAGMATIC_PLAY
BlackjackX 22 - Ruby,145650,PRAGMATIC_PLAY
BlackjackX 13 - Azure,145651,PRAGMATIC_PLAY
BlackjackX 12 - Azure,145652,PRAGMATIC_PLAY
BlackjackX 11 - Azure,145653,PRAGMATIC_PLAY
Blackjack 96 - Emerald,145654,PRAGMATIC_PLAY
Squealin' Riches,145669,HUB88
Skate or Die,145683,EVOLUTION
Donkey and the Goats 94% RTP,145690,RELAX_GAMING
Skate or Die,145692,EVOLUTION
Donkey and the Goats,145701,RELAX_GAMING
Goddess of Egypt,145706,THREE_OAKS
Midas Coins,145713,SLOTEGRATOR
Cash Truck Xmas Delivery,145715,SLOTEGRATOR
Scatter Monsters,145717,SLOTEGRATOR
Tiger’s Glory Ultra,145719,SLOTEGRATOR
Stash of the Titans (G3),145724,HUB88
Golden Ark,145727,SLOTEGRATOR
Sizzling Gems,145733,SLOTEGRATOR
Blackjack Royale,145737,SLOTEGRATOR
Lotus Geisha,145742,SLOTEGRATOR
Tractor Frenzy 40,145743,SLOTEGRATOR
Amazing Link Athena,145749,HUB88
Royal Fruits MultiLines,145753,SOFTSWISS
Big Bass Vegas Double Down Deluxe,145756,PRAGMATIC_PLAY
Evil Eyes,145758,HACKSAW
Evil Eyes,145759,HACKSAW
Evil Eyes,145760,HACKSAW
Baba Yaga Tales - Haunted Hollows,145775,SPINOMENAL
Fruitverse,145785,SLOTEGRATOR
Chief Hawks Spirit Walk,145813,SLOTEGRATOR
Rhino Rilla Rex,145814,HUB88
Roman Emperors,145818,EVOLUTION
Golden Kegs 50K,145824,SLOTEGRATOR
Bigger Catch Bass Fishing,145830,SLOTEGRATOR
Saint Bananas,145831,SLOTEGRATOR
Cats of Olympus,145835,SLOTEGRATOR
Buildin' Bucks,145841,PLAY_N_GO
Golden Kegs 50K,145866,SLOTEGRATOR
"40 Mega Hotfire",145867,SLOTEGRATOR
Cats of Olympus,145870,SLOTEGRATOR
Speed Blackjack 7 - Ruby,145883,PRAGMATIC_PLAY
Hades River of Souls,145886,SOFTSWISS
Skulls UP!,145894,SLOTEGRATOR
Desert Gem,145896,SLOTEGRATOR
High street Heist,145900,SLOTEGRATOR
Speed Blackjack -15 Ruby,145910,PRAGMATIC_PLAY
Supra Hot,145933,SLOTEGRATOR
Cutey Cats,145934,SLOTEGRATOR
Oink Farm,145936,HUB88
Fiona's Christmas Fortune,145945,HUB88
Wild Scarabs,145947,HUB88
EmotiCoins,145948,HUB88
Mr. Hallow-Win,145951,PGSOFT
Koala Sam: Wild Hunter,145966,INFINGAME
Lab of luck,145971,INFINGAME
Sevens High Ultra,145972,SLOTEGRATOR
Laguna Lights,145979,INFINGAME
Lucky Monkey,145980,INFINGAME
Magic Academy,145982,INFINGAME
Meow Money Mania,145985,INFINGAME
Merry Spinmas,145987,INFINGAME
Mighty Mayans,145988,INFINGAME
Blackjack X 10 - Ruby,145993,PRAGMATIC_PLAY
Mardi Gras Queen,145999,SLOTEGRATOR
"3 Pirate Barrels: Hold and Win",146006,PLAYSON
Bigger Catch Bass Fishing,146028,SLOTEGRATOR
Monte Carlo Heist Video Slot,146045,HUB88
Bangkok Dreams Gamble Feature,146049,SLOTEGRATOR
Plenty of Fruit 40,146068,SLOTEGRATOR
Scarab Fortunes,146069,SLOTEGRATOR
Cashpot Kegs,146092,SLOTEGRATOR
Wild Pink Cadillac,146093,SLOTEGRATOR
"5 Sevens Dice",146100,SLOTEGRATOR
Tiger Claws,146107,SLOTEGRATOR
Xmas Lightning,146108,SLOTEGRATOR
Chicago,146109,SLOTEGRATOR
King of Cards,146111,SLOTEGRATOR
Oink Country Love,146115,HUB88
Unicorn Reels,146119,SLOTEGRATOR
Book Hotfire,146140,SLOTEGRATOR
Bingo Gatinho,146143,SLOTEGRATOR
Forgotten Island,146168,HUB88
Cool Wolf,146174,HUB88
Speed Blackjack 2 - Ruby,146189,PRAGMATIC_PLAY
Premier League Cricket,146202,SLOTEGRATOR
Speed Blackjack 34 - Emerald,146204,PRAGMATIC_PLAY
Win Sum Dim Sum,146205,HUB88
Le Kaffee Bar,146208,HUB88
Karaoke Party,146211,HUB88
Beach Party Hot,146224,SLOTEGRATOR
Coliseu Bingo,146228,SLOTEGRATOR
Candy Burst,146243,PGSOFT
Gem Saviour Conquest,146245,PGSOFT
Joker's Jewels Hot,146253,PRAGMATIC_PLAY
Ancient Tumble 94% RTP,146255,RELAX_GAMING
BlackjackX 13 - Emerald,146264,PRAGMATIC_PLAY
Vikings: The Saga of Fenrir,146289,HUB88
Lucky Twins 5X 4Tune Reels,146298,HUB88
Queen Of The Amazon - Nightcrawler,146309,SPINOMENAL
Street dogs,146316,SLOTEGRATOR
Mighty Sailor,146324,INFINGAME
Mighty sailor 30,146326,INFINGAME
Mighty Sailor Deluxe,146330,INFINGAME
MUMMYstery,146331,INFINGAME
My slot,146334,INFINGAME
Miami Sunset 7s Hold and Win,146359,SLOTEGRATOR
Griffin's Quest,146360,SLOTEGRATOR
Street dogs,146361,SLOTEGRATOR
Speed Blackjack 54 – Azure,146377,PRAGMATIC_PLAY
Lucky Clucks,146380,HUB88
Dog Days,146382,HUB88
George's Gold,146383,HUB88
RCT - New Fruit ,146385,SLOTEGRATOR
Sticky Bandits Unchained,146389,SLOTEGRATOR
Hot Sync,146391,SLOTEGRATOR
Leprechaun Hills,146392,SLOTEGRATOR
Northern Sky,146394,SLOTEGRATOR
Bonus Only,146408,SLOTEGRATOR
Cash Truck,146413,SLOTEGRATOR
"3X3: 27 Ways",146432,SLOTEGRATOR
Piggy Blinders,146437,BARBARA_BANG
Cornelius Milk Hunter Megaways™,146441,EVOLUTION
Coins & Cannons,146453,SLOTEGRATOR
Coins & Cannons,146455,SLOTEGRATOR
Babylon Gardens Ancient Wonders,146456,SLOTEGRATOR
BlackjackX 27 - Emerald,146458,PRAGMATIC_PLAY
Golden Brew,146463,ENDORPHINA
Kingfisher Rising,146466,HUB88
Air Jet,146489,INFINGAME
Fortune Crash,146490,INFINGAME
Meta Crash,146491,INFINGAME
Mystic Kitsune,146493,INFINGAME
New Year Spins,146494,INFINGAME
Olympian legends,146495,INFINGAME
Osiris Gold,146496,INFINGAME
Raccoon town,146498,INFINGAME
Slot City,146500,INFINGAME
Sombrero spin,146502,INFINGAME
Star store,146505,INFINGAME
Steam Machines,146507,INFINGAME
The Egyptian Force,146508,INFINGAME
The Great Pearl,146511,INFINGAME
The Great Pearl Deluxe,146512,INFINGAME
Undead Kitchen,146514,INFINGAME
Valhalla,146515,INFINGAME
Valhalla Deluxe,146518,INFINGAME
Viruslot,146521,INFINGAME
Volcano Valley,146523,INFINGAME
War of Pixels,146525,INFINGAME
Witch House,146526,INFINGAME
WonderSpin,146527,INFINGAME
Yo-Ho-Ho!,146528,INFINGAME
Yummy yummm,146529,INFINGAME
Zombie Gap,146530,INFINGAME
Wanted Unusual Suspects,146541,HUB88
Fishing Kingdom remastered,146545,SLOTEGRATOR
Voodoo People,146547,SOFTSWISS
Apollo European Roulette,146548,INFINGAME
Aztec Mystery,146558,INFINGAME
Blissful Jack 40,146560,INFINGAME
Blood,146563,INFINGAME
Blood Revival,146566,INFINGAME
Bonus Joker 81,146573,INFINGAME
Bonus Joker II,146574,INFINGAME
Boofa,146580,INFINGAME
Burning Dice,146584,INFINGAME
Clownfish,146590,INFINGAME
Crash Birds,146600,INFINGAME
Crystal Miners,146602,INFINGAME
Dice 81,146605,INFINGAME
El Dorado Treasure,146606,INFINGAME
Pharaoh's Gold II,146612,SLOTEGRATOR
Magic Money,146617,SLOTEGRATOR
Hungry Chef,146618,SLOTEGRATOR
River Queen,146621,SLOTEGRATOR
Sevens High,146632,SLOTEGRATOR
Falcon God,146639,INFINGAME
Four Fruits II,146640,INFINGAME
Cornelius Milk Hunter Megaways™,146641,EVOLUTION
Congo Cash XL,146643,PRAGMATIC_PLAY
Area 69,146644,HUB88
Fatz’s Diner Gigablox,146649,SLOTEGRATOR
Alpha Gods: Zeus,146652,HUB88
Crazy Coin Flip,146654,EVOLUTION
Bavarian Riches 2,146656,SPINOMENAL
Divine Divas,146659,PLAY_N_GO
CHILLIPOP: GET EM ALL - HOLD & WIN,146661,SLOTEGRATOR
Eagle Storm,146663,SLOTEGRATOR
Eagle Storm Mobile,146668,SLOTEGRATOR
Crazy Pachinko,146675,EVOLUTION
Gonzo's Treasure,146681,EVOLUTION
Glamour Crocodile,146683,SLOTEGRATOR
Blackjack VIP 25,146685,EVOLUTION
Blackjack VIP 26,146689,EVOLUTION
Lucky Scarab,146692,SLOTEGRATOR
Blackjack VIP 27,146693,EVOLUTION
Blackjack VIP 28,146694,EVOLUTION
"3 Crazy Tikis 95",146695,SLOTEGRATOR
Blackjack VIP 29,146697,EVOLUTION
Blackjack VIP 30,146701,EVOLUTION
Blackjack VIP 31,146704,EVOLUTION
Blackjack VIP 32,146705,EVOLUTION
Blackjack VIP 33,146708,EVOLUTION
Blackjack VIP 34,146711,EVOLUTION
Blackjack VIP 35,146714,EVOLUTION
Blackjack VIP 36,146715,EVOLUTION
Blackjack VIP 37,146717,EVOLUTION
Rugby Star,146720,HUB88
Football Star,146722,HUB88
Beanstalk Grows Wild 94% RTP,146729,RELAX_GAMING
Blackjack VIP 38,146730,EVOLUTION
FC MAGIC,146731,SLOTEGRATOR
Blackjack VIP 39,146733,EVOLUTION
Blackjack VIP 40,146734,EVOLUTION
Blackjack VIP 41,146735,EVOLUTION
Blackjack VIP 42,146737,EVOLUTION
Mine Gems,146739,SOFTSWISS
Blackjack VIP 43,146740,EVOLUTION
Space Wars XXtreme Megaways,146741,EVOLUTION
Blackjack VIP 44,146742,EVOLUTION
Blackjack VIP 45,146743,EVOLUTION
"777 - Devil's Deal",146744,SPINOMENAL
Blackjack VIP 46,146745,EVOLUTION
Blackjack VIP 47,146746,EVOLUTION
Blackjack VIP 48,146748,EVOLUTION
Beanstalk Grows Wild,146751,RELAX_GAMING
Thrill to Grill,146752,EVOLUTION
High Flyer,146757,PRAGMATIC_PLAY
Tasty Street,146790,HUB88
Barbarossa,146794,PLATIPUS
Blackjack 98 – Azure,146803,PRAGMATIC_PLAY
Polar Paws,146806,SLOTEGRATOR
"3 Crazy Tikis",146813,SLOTEGRATOR
Book of Books,146814,PLATIPUS
Blackjack VIP 49,146824,EVOLUTION
Blackjack VIP 50,146827,EVOLUTION
Blackjack VIP 51,146828,EVOLUTION
Frutiki Tribe,146829,INFINGAME
Blackjack VIP 52,146830,EVOLUTION
Blackjack VIP 53,146831,EVOLUTION
Blackjack VIP 54,146832,EVOLUTION
Blackjack VIP 55,146833,EVOLUTION
Blackjack VIP 56,146834,EVOLUTION
Blackjack VIP 57,146835,EVOLUTION
Gangster World,146836,INFINGAME
Blackjack VIP 58,146837,EVOLUTION
Blackjack VIP 59,146838,EVOLUTION
Blackjack VIP 60,146839,EVOLUTION
Blackjack VIP 61,146840,EVOLUTION
Blackjack VIP 62,146841,EVOLUTION
Blackjack VIP 63,146842,EVOLUTION
Gladorius,146843,INFINGAME
Blackjack VIP 64,146844,EVOLUTION
Blackjack VIP 65,146845,EVOLUTION
Blackjack VIP 66,146846,EVOLUTION
Golden Age,146847,INFINGAME
Blackjack VIP 67,146848,EVOLUTION
Blackjack VIP 68,146849,EVOLUTION
Golden Age 27,146850,INFINGAME
Blackjack VIP 69,146851,EVOLUTION
Blackjack VIP 70,146852,EVOLUTION
Evo Speed Blackjack 1,146853,EVOLUTION
Golden Basket 27,146854,INFINGAME
Golden Treasure,146857,INFINGAME
Evo Speed Blackjack 10,146858,EVOLUTION
Happy Nuts,146859,INFINGAME
Hell Game,146860,INFINGAME
Evo Speed Blackjack 11,146861,EVOLUTION
Evo Speed Blackjack 12,146862,EVOLUTION
Horror Joker,146863,INFINGAME
Evo Speed Blackjack 13,146864,EVOLUTION
Evo Speed Blackjack 14,146866,EVOLUTION
Evo Speed Blackjack 15,146868,EVOLUTION
Evo Speed Blackjack 16,146869,EVOLUTION
Jewel Fruits,146870,INFINGAME
Evo Speed Blackjack 17,146871,EVOLUTION
Evo Speed Blackjack 18,146872,EVOLUTION
Joker Double 27,146873,INFINGAME
Evo Speed Blackjack 19,146874,EVOLUTION
Lucky 81,146876,INFINGAME
Evo Speed Blackjack 2,146877,EVOLUTION
Lucky Chess Mate,146879,INFINGAME
Mad Mechanic Deluxe,146880,INFINGAME
Evo Speed Blackjack 20,146881,EVOLUTION
Magic Lady,146882,INFINGAME
Evo Speed Blackjack 3,146883,EVOLUTION
Midnight Fruits 27,146885,INFINGAME
Midnight Fruits 81,146888,INFINGAME
Mystery Apollo 243,146889,INFINGAME
Mystery Joker II,146893,INFINGAME
Neon Funk,146895,INFINGAME
Occultum 81,146896,INFINGAME
Oldskool Spin 81,146904,INFINGAME
Pandora,146905,INFINGAME
Pinky Cat,146906,INFINGAME
Quick sticks,146908,INFINGAME
Evo Speed Blackjack 4,146911,EVOLUTION
Red Evil,146912,INFINGAME
Respin Fire,146917,INFINGAME
Evo Speed Blackjack 5,146918,EVOLUTION
Evo Speed Blackjack 6,146919,EVOLUTION
Rich Fish,146920,INFINGAME
Rich Kittens,146921,INFINGAME
Evo Speed Blackjack 7,146922,EVOLUTION
RoboLand,146924,INFINGAME
Evo Speed Blackjack 8,146925,EVOLUTION
RUR,146927,INFINGAME
Evo Speed Blackjack 9,146929,EVOLUTION
Scary Night,146931,INFINGAME
Sizzle Fire,146932,INFINGAME
Salon Privé Blackjack H,146934,EVOLUTION
Slot Birds,146935,INFINGAME
Salon Privé Blackjack I,146937,EVOLUTION
Slot Birds 81,146938,INFINGAME
Salon Privé Blackjack J,146940,EVOLUTION
Smiling 1Linr,146941,INFINGAME
Salon Privé Blackjack K,146942,EVOLUTION
Salon Privé Blackjack L,146943,EVOLUTION
Smiling Joker II,146944,INFINGAME
Salon Privé Blackjack M,146945,EVOLUTION
Spin Machine 81,146946,INFINGAME
Salon Privé Blackjack N,146947,EVOLUTION
Salon Privé Blackjack O,146948,EVOLUTION
Salon Privé Blackjack P,146950,EVOLUTION
Salon Privé Blackjack Q,146951,EVOLUTION
Speed VIP Blackjack K,146953,EVOLUTION
Sunset Hotline,146954,INFINGAME
Speed VIP Blackjack L,146955,EVOLUTION
Speed VIP Blackjack M,146956,EVOLUTION
TurboKick,146957,INFINGAME
Speed VIP Blackjack N,146958,EVOLUTION
Speed VIP Blackjack O,146959,EVOLUTION
Speed VIP Blackjack P,146960,EVOLUTION
Speed VIP Blackjack Q,146961,EVOLUTION
Speed VIP Blackjack R,146962,EVOLUTION
Turbo Slots,146963,INFINGAME
Speed VIP Blackjack S,146964,EVOLUTION
Speed VIP Blackjack T,146965,EVOLUTION
Speed VIP Blackjack U,146966,EVOLUTION
Speed VIP Blackjack V,146967,EVOLUTION
Turbo Slots 81,146968,INFINGAME
Speed VIP Blackjack W,146969,EVOLUTION
Speed VIP Blackjack X,146970,EVOLUTION
Vegas 81 Multiplier,146971,INFINGAME
Speed VIP Blackjack Y,146972,EVOLUTION
Speed VIP Blackjack Z,146973,EVOLUTION
War of The Titans,146975,INFINGAME
Wild Darlings,146977,INFINGAME
Wild Fruits 27,146979,INFINGAME
Wooden Matic,146981,INFINGAME
Viking Games,146988,PLATIPUS
Mermaid's Pearl,147014,SLOTEGRATOR
Miami Bonus Wheel,147046,SLOTEGRATOR
"3 Pirate Barrels: Hold and Win",147052,PLAYSON
Cleopatra's Golden Spells,147055,HUB88
Legends Of Hockey,147068,HUB88
Lucky Fortune,147072,SLOTEGRATOR
"50 Jokers Hotfire",147076,SLOTEGRATOR
Touchdown Gold,147081,SLOTEGRATOR
Lucky Twins,147082,HUB88
Eagle Storm,147095,SLOTEGRATOR
Temple of Medusa,147103,HUB88
Fruits Go Bananas,147117,SLOTEGRATOR
Speed Blackjack 6 - Ruby,147123,PRAGMATIC_PLAY
Speed Blackjack -16 Ruby,147124,PRAGMATIC_PLAY
Bingo Hortinha,147125,SLOTEGRATOR
Bingolícia,147126,SLOTEGRATOR
Bingo Pescaria,147127,SLOTEGRATOR
"777 - Havana Nights",147155,SPINOMENAL
Top Eagle,147158,SOFTSWISS
Oodles of Noodles,147161,PRAGMATIC_PLAY
Convertus Aurum,147169,SOFTSWISS
Dashing Derby,147173,SOFTSWISS
Trout's Treasure - Egyptian Catch,147194,SPINOMENAL
Cards of Venus Aces and Faces,147200,HUB88
Haunted Joker Hold and Win,147202,SLOTEGRATOR
Panda Strike,147204,ENDORPHINA
Fortuna TRUEWAYS,147208,SOFTSWISS
Speed Baccarat 14,147209,PRAGMATIC_PLAY
Double Triple Chance,147210,SOFTSWISS
Dragons Treasure,147211,SOFTSWISS
El Torero,147212,SOFTSWISS
English Fast League Football Match,147213,SOFTSWISS
English Fast League Football Single,147216,SOFTSWISS
Extra Wild,147222,SOFTSWISS
Eye Of Horus,147225,SOFTSWISS
Ghost Slider,147226,SOFTSWISS
Gold Cup,147227,SOFTSWISS
Haunted Joker Hold and Win,147231,SLOTEGRATOR
Blackjack 99 – Azure,147240,PRAGMATIC_PLAY
Blackjack 100 – Azure,147241,PRAGMATIC_PLAY
Ricko Galactico,147258,SLOTEGRATOR
Joker's Coins: Hold and Win,147269,PLAYSON
Ice Hockey,147290,SOFTSWISS
Italian Fast League Football Single,147297,SOFTSWISS
Keno,147301,SOFTSWISS
Magic Mirror Deluxe II,147302,SOFTSWISS
Max Car Motor Racing,147303,SOFTSWISS
Multi Wild,147308,SOFTSWISS
Platinum Hounds,147311,SOFTSWISS
Pro-Pong Table Tennis,147316,SOFTSWISS
Joker's Coins: Hold and Win,147335,PLAYSON
Spanish Fast League Football Single,147338,SOFTSWISS
Burning Wins: classic 5 lines,147341,PLAYSON
Three Crazy Piggies,147342,PGSOFT
Buffalo Power: Hold and Win,147348,PLAYSON
Raging Gods: Olympus Power Combo,147351,HUB88
Ultra Cluster Kingdom,147353,SLOTEGRATOR
Hot Fruits 20,147355,SLOTEGRATOR
Speed Champion,147356,HUB88
Dragons Playground,147358,EVOLUTION
Quackin' Reels 94% RTP,147360,RELAX_GAMING
Buffalo Power: Hold and Win,147366,PLAYSON
"3 Fruits Win: 10 Lines",147369,PLAYSON
Fruits and Jokers: 20 Lines,147374,PLAYSON
Super Sunny Fruits: Hold and Win,147385,PLAYSON
Imperial Fruits: 5 Lines,147392,PLAYSON
Fruits and Jokers: 100 Lines,147401,PLAYSON
Quackin' Reels,147403,RELAX_GAMING
Ruby Hit: Hold and Win,147404,PLAYSON
"5 Super Sevens and Fruits",147407,PLAYSON
Ruby Hit: Hold and Win,147413,PLAYSON
Burning Wins: classic 5 lines,147426,PLAYSON
Fruits and Jokers: 20 Lines,147429,PLAYSON
Super Sunny Fruits: Hold and Win,147436,PLAYSON
Jewel Falls Mobile,147448,SLOTEGRATOR
Fortune Globe,147456,THREE_OAKS
Chance Machine 40,147462,ENDORPHINA
Joker Stoker Dice,147463,ENDORPHINA
Chance Machine 20 Dice,147464,ENDORPHINA
ANAKI Skywalkers,147483,HUB88
Blackjack C,147485,HUB88
Galaxy Burst,147493,HUB88
All The Love,147505,HUB88
VIP Auto Roulette,147506,PRAGMATIC_PLAY
Action Hot 20 ,147507,HUB88
Blazing Heat ,147508,HUB88
Live Roulette European,147510,PLATIPUS
Live Roulette European VIP,147511,PLATIPUS
Diamond Wins: Hold and Win,147514,PLAYSON
Andar Bahar ,147516,HUB88
Fruits and Jokers: 100 Lines,147518,PLAYSON
Fruits and Jokers: 40 Lines,147525,PLAYSON
"1 Reel - Rooster Mayhem",147536,SPINOMENAL
Trial of the Gods,147550,SLOTEGRATOR
Solar Nova Megaways,147553,SLOTEGRATOR
Imperial Fruits: 5 Lines,147558,PLAYSON
Fortune 6 Baccarat,147573,PRAGMATIC_PLAY
Spinions Game Day,147578,SLOTEGRATOR
Reel Bonanza,147579,HUB88
Trial of the Gods,147580,SLOTEGRATOR
Luck Rush Express,147586,HUB88
Le Pharaoh,147589,HACKSAW
Freaked out Fish,147600,RELAX_GAMING
Kingdom Below,147615,PLAY_N_GO
Egypt Clusterbuster,147618,EVOLUTION
Eternal Desire,147620,SLOTEGRATOR
Fruit Vegas Extreme x125,147621,SLOTEGRATOR
Chained Fighters,147623,SLOTEGRATOR
Hook the Fortune,147629,SLOTEGRATOR
"20 000 Waves",147632,SLOTEGRATOR
TREASURES OF CLEOPATRA,147635,SLOTEGRATOR
Gold Gold Gold 5000,147637,SLOTEGRATOR
Badge Blitz,147638,PRAGMATIC_PLAY
Jump! 2,147646,SLOTEGRATOR
Dragon Hopper,147648,SLOTEGRATOR
Fire and Roses Joker 2 All-In,147649,HUB88
Gunman of Goldwood,147652,SLOTEGRATOR
Aztec's Claw Wild Dice,147653,SOFTSWISS
"25000 x Rush",147658,PLATIPUS
"12 Coins™: Grand Platinum Edition",147666,SLOTEGRATOR
Gunman of Goldwood,147678,SLOTEGRATOR
Blackjack 97 – Azure,147691,PRAGMATIC_PLAY
Frozen Garden,147712,SLOTEGRATOR
"2500 x Rush",147713,PLATIPUS
Buffalo Rampage - Hold and Hit,147715,SPINOMENAL
King kong cash even bigger bananas 2,147717,SLOTEGRATOR
"3 Fruits Win: 10 Lines",147718,PLAYSON
Pink Joker: Hold and Win,147723,PLAYSON
Boo,147727,EVOLUTION
Infinite Fun Fun 21 Blackjack,147728,EVOLUTION
Boo,147729,EVOLUTION
Pink Joker: Hold and Win,147731,PLAYSON
Paradise Trippies Bingo,147747,SLOTEGRATOR
Diamond Wins: Hold and Win,147758,PLAYSON
Blackjack 101 – Azure,147800,PRAGMATIC_PLAY
Floral Fortunes,147827,HUB88
Big Bounty Bill,147828,SLOTEGRATOR
Riches of India,147895,SLOTEGRATOR
Speed Baccarat 6,147901,PRAGMATIC_PLAY
Jewels of Jupiter,147912,SLOTEGRATOR
Wisdom of Athena 1000,147937,PRAGMATIC_PLAY
Cauldron,147944,PLATIPUS
DCirque,147946,PLATIPUS
Dragon Blox,147948,PLATIPUS
Dungeon Tower,147949,PLATIPUS
Hammer of Gods,147950,PLATIPUS
Johnan Legendarian,147951,PLATIPUS
Kaiser,147952,PLATIPUS
"3 Shamrock Pots: POWER COMBO",147956,HUB88
Mafiosi,147957,PLATIPUS
Monster Blox,147959,PLATIPUS
Peter Hunter,147961,PLATIPUS
Pop Cop,147962,PLATIPUS
Precious 7,147964,PLATIPUS
Punch Club,147965,PLATIPUS
Robin - Nottingham Raiders,147966,PLATIPUS
Robin - Sherwood Marauders,147967,PLATIPUS
Rome - The Conquerors,147968,PLATIPUS
Diamond 777 Multiplier Retro Roller,147969,HUB88
Sheriff Colt,147971,PLATIPUS
The Legend of Musashi,147972,PLATIPUS
Thunderhawk,147975,PLATIPUS
Valkyries,147978,PLATIPUS
Aphrodite Goes Wild RushingWilds,147997,SLOTEGRATOR
Voodoo Hex,147998,PLATIPUS
Water Blox,147999,PLATIPUS
Wild Bard,148003,PLATIPUS
Book Of Ocean Outlaws,148005,SPINOMENAL
Wild Duel,148006,PLATIPUS
Wild One,148008,PLATIPUS
Xibalba,148009,PLATIPUS
Zombies,148010,PLATIPUS
Football Finals X UP,148012,HUB88
Speed Baccarat 16,148013,PRAGMATIC_PLAY
Magic of the Ring Deluxe,148021,SLOTEGRATOR
Macarena,148053,SLOTEGRATOR
Wildmine,148054,SLOTEGRATOR
Finlay's Fortunes,148077,HUB88
"12 Coins™: Grand Platinum Edition",148088,SLOTEGRATOR
Caribbean Anne 2,148105,SLOTEGRATOR
"250k Deluxe",148116,SLOTEGRATOR
Twister,148123,EVOLUTION
Twister,148124,EVOLUTION
Egypt Coin Hold and Spin,148127,BARBARA_BANG
Feather Fury 94% RTP,148132,RELAX_GAMING
Feather Fury,148137,RELAX_GAMING
Rock n' Reels,148166,SLOTEGRATOR
D Day,148175,EVOLUTION
Beheaded,148176,EVOLUTION
Gluttony,148177,EVOLUTION
Possessed,148178,EVOLUTION
Benji Killed in Vegas,148181,EVOLUTION
Blood & Shadow,148182,EVOLUTION
Bonus Bunnies,148183,EVOLUTION
Bounty Hunters ,148184,EVOLUTION
Brick Snake 2000,148185,EVOLUTION
Buffalo Hunter,148186,EVOLUTION
Bushido Ways xNudge,148187,EVOLUTION
Casino Win Spin,148188,EVOLUTION
Coins of Fortune,148189,EVOLUTION
Das xBoot,148190,EVOLUTION
Dead Canary,148191,EVOLUTION
Deadwood R.I.P,148192,EVOLUTION
Devil's Crossroad,148193,EVOLUTION
Road Rage,148194,EVOLUTION
Disturbed,148195,EVOLUTION
Dragon Tribe,148197,EVOLUTION
Dungeon Quest,148199,EVOLUTION
Rock Bottom,148200,EVOLUTION
Fire in the Hole 2,148201,EVOLUTION
Tractor Beam,148202,EVOLUTION
True Grit Redemption,148203,EVOLUTION
Ugliest Catch,148204,EVOLUTION
Fire in the Hole xBomb,148205,EVOLUTION
Walk of Shame,148207,EVOLUTION
Warrior Graveyard xNudge,148208,EVOLUTION
Mental,148209,EVOLUTION
Whacked!,148210,EVOLUTION
xWays Hoarder xSplit,148212,EVOLUTION
Nine To Five,148214,EVOLUTION
Folsom Prison,148215,EVOLUTION
Mayan Magic Wildfire,148216,EVOLUTION
"101 Candies ",148217,EVOLUTION
Halloween Jack,148218,EVOLUTION
Gorilla Kingdom,148219,EVOLUTION
Kitchen Drama BBQ Frenzy,148220,EVOLUTION
Poison Eve,148221,EVOLUTION
